DATE,TEM_DEGC,DEPTH
2019-10-05 16:26:58.000,25.4087582501,0.4085643323203322
2019-10-05 16:26:58.500,25.4087582501,0.4125541996214091
2019-10-05 16:26:59.000,25.3744916211,0.411556732778947
2019-10-05 16:26:59.500,25.4001918417,0.3736529933843257
2019-10-05 16:27:00.000,25.365924549,0.416544066922486
2019-10-05 16:27:00.500,25.3744916211,0.47938447703480613
2019-10-05 16:27:01.000,25.3402223369,0.48536927795203566
2019-10-05 16:27:01.500,25.3573573109,0.4325035361267961
2019-10-05 16:27:02.000,25.3487899069,0.42651873520956657
2019-10-05 16:27:02.500,25.3230866989,0.41853900060741156
2019-10-05 16:27:03.000,25.3316546009,0.4145491332375617
2019-10-05 16:27:03.500,25.3402223369,0.4384883371127972
2019-10-05 16:27:04.000,25.2973819971,0.43549593665418374
2019-10-05 16:27:04.500,25.305950397,0.42851366882571795
2019-10-05 16:27:05.000,25.3230866989,0.4085643323203322
2019-10-05 16:27:05.500,25.314518631,0.42352633468217893
2019-10-05 16:27:06.000,25.314518631,0.4364934034278729
2019-10-05 16:27:06.500,25.305950397,0.42452380152464103
2019-10-05 16:27:07.000,25.3230866989,0.44048327079772276
2019-10-05 16:27:07.500,25.314518631,0.4733996760488038
2019-10-05 16:27:08.000,25.314518631,0.4654199414466488
2019-10-05 16:27:08.500,25.314518631,0.44048327079772276
2019-10-05 16:27:09.000,25.2973819971,0.416544066922486
2019-10-05 16:27:09.500,25.2973819971,0.4025795313343298
2019-10-05 16:27:10.000,25.2973819971,0.43549593665418374
2019-10-05 16:27:10.500,25.2888134311,0.4554452731595694
2019-10-05 16:27:11.000,25.305950397,0.4524528727009547
2019-10-05 16:27:11.500,25.2888134311,0.4085643323203322
2019-10-05 16:27:12.000,25.2973819971,0.42452380152464103
2019-10-05 16:27:12.500,25.2973819971,0.44547060487249013
2019-10-05 16:27:13.000,25.2888134311,0.4474655385574144
2019-10-05 16:27:13.500,25.2888134311,0.4384883371127972
2019-10-05 16:27:14.000,25.2888134311,0.4464680717149523
2019-10-05 16:27:14.500,25.2802446991,0.4504579390160292
2019-10-05 16:27:15.000,25.2973819971,0.42352633468217893
2019-10-05 16:27:15.500,25.254537507,0.4135516664638713
2019-10-05 16:27:16.000,25.2973819971,0.42153140106602627
2019-10-05 16:27:16.500,25.2802446991,0.44846300539987777
2019-10-05 16:27:17.000,25.2973819971,0.4504579390160292
2019-10-05 16:27:17.500,25.2802446991,0.4305086025106435
2019-10-05 16:27:18.000,25.305950397,0.4225288679084885
2019-10-05 16:27:18.500,25.2631067371,0.4325035361267961
2019-10-05 16:27:19.000,25.2631067371,0.4255212683671032
2019-10-05 16:27:19.500,25.2631067371,0.4305086025106435
2019-10-05 16:27:20.000,25.2888134311,0.4594351404606463
2019-10-05 16:27:20.500,25.2888134311,0.4803819438084954
2019-10-05 16:27:21.000,25.2716758011,0.47539460973372805
2019-10-05 16:27:21.500,25.2888134311,0.4444731380987997
2019-10-05 16:27:22.000,25.254537507,0.42851366882571795
2019-10-05 16:27:22.500,25.2716758011,0.44148073757141204
2019-10-05 16:27:23.000,25.2888134311,0.4384883371127972
2019-10-05 16:27:23.500,25.2802446991,0.4434756712563376
2019-10-05 16:27:24.000,25.2973819971,0.4225288679084885
2019-10-05 16:27:24.500,25.2716758011,0.41853900060741156
2019-10-05 16:27:25.000,25.2459681108,0.41853900060741156
2019-10-05 16:27:25.500,25.2716758011,0.46143007414557186
2019-10-05 16:27:26.000,25.2373985487,0.43948580395526066
2019-10-05 16:27:26.500,25.2373985487,0.4225288679084885
2019-10-05 16:27:27.000,25.2631067371,0.4384883371127972
2019-10-05 16:27:27.500,25.254537507,0.4364934034278729
2019-10-05 16:27:28.000,25.2116888657,0.4464680717149523
2019-10-05 16:27:28.500,25.2459681108,0.4295111356681813
2019-10-05 16:27:29.000,25.2288288204,0.4374908702703351
2019-10-05 16:27:29.500,25.2459681108,0.4474655385574144
2019-10-05 16:27:30.000,25.2288288204,0.4544478063171073
2019-10-05 16:27:30.500,25.2202589261,0.44048327079772276
2019-10-05 16:27:31.000,25.2373985487,0.4025795313343298
2019-10-05 16:27:31.500,25.2288288204,0.40457446501925415
2019-10-05 16:27:32.000,25.2459681108,0.4325035361267961
2019-10-05 16:27:32.500,25.2373985487,0.44846300539987777
2019-10-05 16:27:33.000,25.2116888657,0.4344984698117203
2019-10-05 16:27:33.500,25.2288288204,0.40756686547786886
2019-10-05 16:27:34.000,25.2031186392,0.40557193186171747
2019-10-05 16:27:34.500,25.2031186392,0.4315060693531056
2019-10-05 16:27:35.000,25.1945482467,0.46143007414557186
2019-10-05 16:27:35.500,25.1945482467,0.4514554058584925
2019-10-05 16:27:36.000,25.1945482467,0.4494604722423399
2019-10-05 16:27:36.500,25.2031186392,0.4434756712563376
2019-10-05 16:27:37.000,25.185977688,0.4434756712563376
2019-10-05 16:27:37.500,25.1688360724,0.4255212683671032
2019-10-05 16:27:38.000,25.185977688,0.4255212683671032
2019-10-05 16:27:38.500,25.2031186392,0.4524528727009547
2019-10-05 16:27:39.000,25.185977688,0.470407275590189
2019-10-05 16:27:39.500,25.2031186392,0.4654199414466488
2019-10-05 16:27:40.000,25.2202589261,0.46043260730310975
2019-10-05 16:27:40.500,25.2116888657,0.416544066922486
2019-10-05 16:27:41.000,25.185977688,0.4025795313343298
2019-10-05 16:27:41.500,25.2031186392,0.4315060693531056
2019-10-05 16:27:42.000,25.1945482467,0.4544478063171073
2019-10-05 16:27:42.500,25.2031186392,0.4464680717149523
2019-10-05 16:27:43.000,25.1774069633,0.4364934034278729
2019-10-05 16:27:43.500,25.185977688,0.4315060693531056
2019-10-05 16:27:44.000,25.1945482467,0.44846300539987777
2019-10-05 16:27:44.500,25.1945482467,0.42751620205202867
2019-10-05 16:27:45.000,25.1945482467,0.4494604722423399
2019-10-05 16:27:45.500,25.1945482467,0.42751620205202867
2019-10-05 16:27:46.000,25.2031186392,0.43549593665418374
2019-10-05 16:27:46.500,25.1774069633,0.4763920765074185
2019-10-05 16:27:47.000,25.1945482467,0.4554452731595694
2019-10-05 16:27:47.500,25.1774069633,0.4843718111783452
2019-10-05 16:27:48.000,25.2031186392,0.4803819438084954
2019-10-05 16:27:48.500,25.1945482467,0.49634141308157714
2019-10-05 16:27:49.000,25.1945482467,0.47738954334988065
2019-10-05 16:27:49.500,25.2031186392,0.46242754098803396
2019-10-05 16:27:50.000,25.1516937923,0.4724022092063416
2019-10-05 16:27:50.500,25.1774069633,0.48536927795203566
2019-10-05 16:27:51.000,25.1774069633,0.4903566120955747
2019-10-05 16:27:51.500,25.1945482467,0.44547060487249013
2019-10-05 16:27:52.000,25.2116888657,0.46043260730310975
2019-10-05 16:27:52.500,25.1688360724,0.5043211476837322
2019-10-05 16:27:53.000,25.1602650154,0.4943464793966529
2019-10-05 16:27:53.500,25.1688360724,0.49334901262296244
2019-10-05 16:27:54.000,25.1945482467,0.49833634669772975
2019-10-05 16:27:54.500,25.185977688,0.5043211476837322
2019-10-05 16:27:55.000,25.1945482467,0.47439714289126594
2019-10-05 16:27:55.500,25.1945482467,0.4105592659364836
2019-10-05 16:27:56.000,25.185977688,0.37265552654186357
2019-10-05 16:27:56.500,25.1688360724,0.3906099294310979
2019-10-05 16:27:57.000,25.1945482467,0.44048327079772276
2019-10-05 16:27:57.500,25.1688360724,0.4544478063171073
2019-10-05 16:27:58.000,25.1945482467,0.5063160813686577
2019-10-05 16:27:58.500,25.185977688,0.46940980874772686
2019-10-05 16:27:59.000,25.185977688,0.4095617991627944
2019-10-05 16:27:59.500,25.1688360724,0.4005845977181772
2019-10-05 16:28:00.000,25.1945482467,0.38861499574617236
2019-10-05 16:28:00.500,25.1945482467,0.40756686547786886
2019-10-05 16:28:01.000,25.185977688,0.4364934034278729
2019-10-05 16:28:01.500,25.1945482467,0.39759219719078953
2019-10-05 16:28:02.000,25.1945482467,0.4384883371127972
2019-10-05 16:28:02.500,25.1945482467,0.4384883371127972
2019-10-05 16:28:03.000,25.185977688,0.39559726357463815
2019-10-05 16:28:03.500,25.185977688,0.38861499574617236
2019-10-05 16:28:04.000,25.1945482467,0.3756479270004783
2019-10-05 16:28:04.500,25.185977688,0.4025795313343298
2019-10-05 16:28:05.000,25.1602650154,0.3716580596994014
2019-10-05 16:28:05.500,25.185977688,0.41853900060741156
2019-10-05 16:28:06.000,25.1602650154,0.40457446501925415
2019-10-05 16:28:06.500,25.1774069633,0.36866565924078665
2019-10-05 16:28:07.000,25.185977688,0.4145491332375617
2019-10-05 16:28:07.500,25.1774069633,0.42352633468217893
