DATE,TEM_DEGC,DEPTH
2019-10-05 16:38:59.000,24.9888089798,0.37265552654186357
2019-10-05 16:38:59.500,25.2631067371,0.36667072555586117
2019-10-05 16:39:00.000,25.083118026,0.3307619198461654
2019-10-05 16:39:00.500,25.0402527711,0.3467213890504754
2019-10-05 16:39:01.000,25.2116888657,0.3437289885918607
2019-10-05 16:39:01.500,25.185977688,0.31380498373062155
2019-10-05 16:39:02.000,25.0659724226,0.3217847184015482
2019-10-05 16:39:02.500,25.0659724226,0.30083791498492746
2019-10-05 16:39:03.000,25.0745453074,0.36766819239832327
2019-10-05 16:39:03.500,25.143122403,0.3596884577961695
2019-10-05 16:39:04.000,24.9459345814,0.37864032752786597
2019-10-05 16:39:04.500,25.1174072384,0.3806352611440186
2019-10-05 16:39:05.000,24.9973833606,0.41853900060741156
2019-10-05 16:39:05.500,25.0659724226,0.38662006213002104
2019-10-05 16:39:06.000,25.0659724226,0.35470112365262924
2019-10-05 16:39:06.500,25.0745453074,0.3447264553655499
2019-10-05 16:39:07.000,24.9030560254,0.37864032752786597
2019-10-05 16:39:07.500,25.1174072384,0.3836276616714063
2019-10-05 16:39:08.000,25.0916905783,0.39958713087571507
2019-10-05 16:39:08.500,25.1945482467,0.4724022092063416
2019-10-05 16:39:09.000,24.9545097936,0.48237687749342095
2019-10-05 16:39:09.500,25.1774069633,0.48337434433588305
2019-10-05 16:39:10.000,25.1345508476,0.4584376736181842
2019-10-05 16:39:10.500,24.9459345814,0.4474655385574144
2019-10-05 16:39:11.000,25.1088351845,0.47738954334988065
2019-10-05 16:39:11.500,25.1002629645,0.4943464793966529
2019-10-05 16:39:12.000,24.9802344327,0.4973388799240405
2019-10-05 16:39:12.500,24.9716597193,0.46641740828911216
2019-10-05 16:39:13.000,25.1688360724,0.40457446501925415
2019-10-05 16:39:13.500,25.0745453074,0.3806352611440186
2019-10-05 16:39:14.000,25.1945482467,0.36766819239832327
2019-10-05 16:39:14.500,25.1088351845,0.37963779430155525
2019-10-05 16:39:15.000,25.143122403,0.3806352611440186
2019-10-05 16:39:15.500,25.0745453074,0.4085643323203322
2019-10-05 16:39:16.000,24.9202079468,0.42851366882571795
2019-10-05 16:39:16.500,25.1174072384,0.39958713087571507
2019-10-05 16:39:17.000,25.5457982237,0.3836276616714063
2019-10-05 16:39:17.500,25.083118026,0.37066059285693803
2019-10-05 16:39:18.000,25.2373985487,0.3945997967321748
2019-10-05 16:39:18.500,25.2116888657,0.38662006213002104
2019-10-05 16:39:19.000,25.1602650154,0.40756686547786886
2019-10-05 16:39:19.500,25.1088351845,0.4295111356681813
2019-10-05 16:39:20.000,25.1345508476,0.43948580395526066
2019-10-05 16:39:20.500,25.1688360724,0.4384883371127972
2019-10-05 16:39:21.000,25.1945482467,0.39260486304725045
2019-10-05 16:39:21.500,25.1345508476,0.3766453938429405
2019-10-05 16:39:22.000,25.1945482467,0.38761752897248314
2019-10-05 16:39:22.500,25.2288288204,0.3856225952875576
2019-10-05 16:39:23.000,25.1002629645,0.39759219719078953
2019-10-05 16:39:23.500,24.9716597193,0.42352633468217893
2019-10-05 16:39:24.000,25.2116888657,0.4105592659364836
2019-10-05 16:39:24.500,25.1774069633,0.40357699817679193
2019-10-05 16:39:25.000,25.0745453074,0.4085643323203322
2019-10-05 16:39:25.500,24.9373592028,0.3766453938429405
2019-10-05 16:39:26.000,25.2031186392,0.40357699817679193
2019-10-05 16:39:26.500,25.0916905783,0.3965947304171003
2019-10-05 16:39:27.000,25.2459681108,0.4474655385574144
