PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
image_163_leftcam,-1.1118568167592162,-4.8747812064411447,0.3070932472648946,-4.8755170654806887,-2.8453293745092676,5.9585925999773286,0.9933710160371556,0.1076302490892167,0.0403702115216470,-0.1036817206280214,0.9905604626888234,-0.0896664405745946,-0.0496399567377153,0.0848863901853388,0.9951533426846237
image_163_rightcam,-0.5532016376671780,-3.8002979794359093,0.2037184808716966,-3.3639167883119079,3.7882529603285748,8.2568334326973751,0.9874719498646822,0.1395265983418165,-0.0736985521269171,-0.1432968683975193,0.9884858549733214,-0.0485975516371555,0.0660693252417984,0.0585494907990102,0.9960957792247039
image_164_leftcam,-1.2968548435396929,-4.2417424532300378,0.2891219291547458,-3.0200675075313637,0.2848525654000718,7.9645945058502887,0.9903416413921808,0.1381092987545884,-0.0122169931716814,-0.1385594333529603,0.9890147144601912,-0.0514895912795330,0.0049715946684759,0.0526850659935303,0.9985988018557352
image_164_rightcam,-0.7536087618263339,-2.4274477066494309,-0.0440143317165845,-4.8460083252208177,6.1867666704353494,10.1121321179114470,0.9787323780630153,0.1659848178002630,-0.1205486308131641,-0.1745526154994358,0.9825453649867033,-0.0643116643032370,0.1077697385791633,0.0839859869440111,0.9906220457084626
image_165_leftcam,-1.5104459049614929,-3.5013276213541475,0.1441492241017159,-4.8660606338642989,2.5801955412583180,9.7090281187883267,0.9846776187754274,0.1642728450164296,-0.0585185395662133,-0.1684737214768411,0.9827682547583850,-0.0760471078404821,0.0450176882402697,0.0847407211992338,0.9953855624410753
image_165_rightcam,-0.7167037186635208,-1.3323747715816545,-0.2156336739608567,-2.9737858248983455,5.8576541023525355,9.1197333301525507,0.9822037969115538,0.1530569864541286,-0.1088543073567042,-0.1576705392841634,0.9868688645603498,-0.0350691488805639,0.1020573484584437,0.0516081685292822,0.9934389234204009
image_166_leftcam,-1.5634862049905867,-2.1956445836160303,-0.0526615949352182,-3.7105398589804288,4.3963656245029394,11.0977956692260090,0.9784127091417121,0.1872126355576470,-0.0875214241059609,-0.1919178509332111,0.9801978851709740,-0.0487815989849467,0.0766557831031267,0.0645254600441564,0.9949675150088753
image_166_rightcam,-0.4612455627468761,-0.3103651792013533,-0.2464619922358090,-4.7301098878722794,2.2006187503068126,7.8378386759552550,0.9899273880789661,0.1327685381529236,-0.0491556874419625,-0.1362692695434259,0.9877158090406238,-0.0764733074302876,0.0383986003554476,0.0824014311038457,0.9958592027203348
image_167_leftcam,-1.4742439190718468,-1.1201182785396453,-0.1991190678273085,-3.4581328456637821,3.5724333959004437,9.0277175069929321,0.9856934422145025,0.1529145884610624,-0.0708912308477518,-0.1566073443139942,0.9864040009856140,-0.0498125139547366,0.0623103336714178,0.0602019557436189,0.9962395027514217
image_167_rightcam,-0.3195248055370500,0.1368705317430392,-0.2503366669200030,-3.7874939606418554,-1.7019731554595594,4.0343806145185352,0.9970819440253129,0.0721584414645706,0.0249149799138407,-0.0703240163832912,0.9952053050139512,-0.0679774491416901,-0.0297006669693718,0.0660269656844281,0.9973757116473622
image_168_leftcam,-1.2993592314648288,-0.2683382407361187,-0.2902628327133319,-4.6447383906459896,-1.6257588651024260,7.2749346292544796,0.9915506365974651,0.1284937214490052,0.0177960279654576,-0.1265796954019023,0.9884014022546939,-0.0839061900750861,-0.0283710376109774,0.0809446203841884,0.9963147357415408
image_168_rightcam,-0.2269281563991936,0.6876351989155467,-0.1691449065706081,-3.3627004724381182,-0.9274231102537738,1.3595896849532423,0.9995875099239326,0.0246353768144752,0.0147617144424624,-0.0237239813749760,0.9979746558542790,-0.0590233765575419,-0.0161858800128932,0.0586488233619605,0.9981474504332845
image_169_leftcam,-1.1588770392557832,0.1731037602215370,-0.2953179316408074,-3.5997190217770498,-3.8945496045606189,3.4130842747376260,0.9959210989314529,0.0636737344102224,0.0639282429715066,-0.0593968537511409,0.9960029147160918,-0.0667098766414326,-0.0679203833001044,0.0626406371559713,0.9957223368535333
image_169_rightcam,-0.1753881871899922,1.1754813944065035,-0.0599209136101502,-7.7373032743722030,-0.3062074688829732,1.9587301439518623,0.9994014331455816,0.0345875422595587,0.0006909030330933,-0.0341791435101469,0.9902921886156091,-0.1347336903518192,-0.0053443030855930,0.1346294287566816,0.9908816051058669
image_170_leftcam,-0.8809143147310008,0.7328660613049521,-0.1113378093366240,-4.2567926314309217,-2.1150397465991944,2.2119634829435704,0.9985741274203983,0.0412273558682640,0.0339119031418430,-0.0385701623142549,0.9963925952793334,-0.0755919218671338,-0.0369060242459447,0.0741761498099383,0.9965620122068328
image_170_rightcam,-0.3205453679646246,2.2338644314393816,-0.0839494161052650,-9.6573701692582894,-0.7631251740113577,2.4138335737156287,0.9990240719687709,0.0437523258170526,0.0060529011667737,-0.0421131464805685,0.9848597214255165,-0.1681600785179428,-0.0133186531016631,0.1677410596701144,0.9857411173225478
image_171_leftcam,-1.0974226941891891,1.5095167970934309,-0.1397404641145681,-9.0221834298131292,-2.3694415413481718,3.1251507936221370,0.9976591291495798,0.0603162289756064,0.0322213368230479,-0.0544705186335950,0.9858054865174678,-0.1588096513183179,-0.0413427699155398,0.1566827855069626,0.9867832994642188
image_171_rightcam,-0.2895014589343957,3.0407079473292038,-0.1023036099329454,-8.2414233199201643,-2.9826898012978735,3.3275309969677225,0.9969616263538357,0.0648905509273420,0.0430898129290549,-0.0579650982832293,0.9875713700813811,-0.1460918764907874,-0.0520342479423936,0.1431502895419008,0.9883321464189758
image_172_leftcam,-1.1568972186709132,2.5977252352045186,-0.1704326225704932,-10.6774056677431610,-3.3886099814226895,3.1628575437253241,0.9967310023128757,0.0651537382502809,0.0477734175079023,-0.0550777791754816,0.9805848130644287,-0.1882016541598300,-0.0591079289898348,0.1849551696477102,0.9809678067862980
image_172_rightcam,-0.1423055391618204,3.7564120602041262,-0.1156871498205270,-5.1625908772739626,-0.3400271990819094,7.0785350288639695,0.9923606981800257,0.1232597434137310,-0.0052230605236250,-0.1232275363429493,0.9882866487406616,-0.0900248532784109,-0.0059345593348927,0.0899807511334146,0.9959258232574189
image_173_leftcam,-1.0570257579465507,3.1981364171682216,-0.1362348698898918,-7.1429744465012606,-4.6431252740648477,5.2965197074272430,0.9924625514591030,0.1016163861609790,0.0684995913481982,-0.0920071640712811,0.9870732323078884,-0.1312292491055945,-0.0809491550965648,0.1239376622534111,0.9889826541271145
image_173_rightcam,-0.2084400907317827,4.5573990417479191,-0.2583077053099230,-6.6202714698430771,-0.0267240106325066,8.5721826461080362,0.9888287570218217,0.1481145577670804,-0.0167262387924400,-0.1490552640373249,0.9822273763318010,-0.1140697569345621,-0.0004664219579636,0.1152885899029431,0.9933319301667234
image_174_leftcam,-0.9761370111156926,3.9469792855532582,-0.1521293671614983,-5.5765192548210969,-1.5955061932268044,8.3279525938822587,0.9890716350928706,0.1468305973090219,0.0133445250418128,-0.1447827848213501,0.9843805715530434,-0.1001640432903860,-0.0278432374929777,0.0971373565770633,0.9948814442350054
image_174_rightcam,-0.1812035634464465,5.2531902919762379,-0.4024818778541094,-3.1868681697742383,-0.7517584885943907,8.6893693592057613,0.9884368480139223,0.1515647959987347,0.0045508353259743,-0.1510644088686526,0.9868830224383952,-0.0569336841950597,-0.0131202843515975,0.0555878821032080,0.9983675903703070
image_175_leftcam,-1.1137492170572350,4.5812025363805651,-0.3791728596374946,-5.9433045715226687,-2.7157472915321397,9.2278812008863174,0.9859497723102546,0.1643420985449131,0.0299118893955483,-0.1601814241919922,0.9809660133961853,-0.1097615228822034,-0.0473809859034454,0.1034280194504828,0.9935077689516918
image_175_rightcam,0.0247976037159036,6.1828085276935179,-0.3639866216367118,-2.9581884264433222,0.3584324449416272,8.8906438628396582,0.9879657835763847,0.1540241476916244,-0.0141482299305954,-0.1545460307804757,0.9867184825483386,-0.0500216010090077,0.0062557855062791,0.0516061830149526,0.9986479194502570
image_176_leftcam,-0.9043995738361907,5.4541157331656276,-0.4021553269025631,-2.8599258150539670,-2.2314799962062568,9.4420883419511057,0.9857038674756260,0.1657627184826730,0.0301762622739718,-0.1639262306002787,0.9849045864991972,-0.0555980792296801,-0.0389368278725644,0.0498565607927344,0.9979971176216606
image_176_rightcam,0.0777538637949697,7.1001858056982288,-0.3609294992022366,-4.5351209303015247,2.1063465218059751,10.3859420588326190,0.9829511319956856,0.1768548119055466,-0.0502936140504331,-0.1801560047775244,0.9810600032743706,-0.0711694029614725,0.0367544017908166,0.0790167417775853,0.9961954971128175
image_177_leftcam,-0.6581298686371139,6.3382740247932565,-0.2980162717053923,-3.4902521478942528,-0.3546688241672840,9.6932575786673141,0.9857044043423602,0.1684325446013692,-0.0041599494204451,-0.1683701574861743,0.9838314900996252,-0.0610498907159688,-0.0061900992038705,0.0608775575024051,0.9981260469822376
image_177_rightcam,-0.0382953530335330,8.1586012887002042,-0.4129539718812119,-3.5108692290401211,2.7824132474611130,10.8731865327558100,0.9808893481908125,0.1853625360706953,-0.0591338889913686,-0.1884134962809751,0.9807647465532361,-0.0509986895669487,0.0485431872149150,0.0611656941414647,0.9969464964757189
image_178_leftcam,-0.7197897656878937,7.1936580859236914,-0.3543304842752046,-3.6674046479746294,0.7486867421755429,11.1234292199408620,0.9811300875981874,0.1917080404990820,-0.0251352027558117,-0.1929067473300143,0.9793657423725790,-0.0602472364640996,0.0130666768586134,0.0639591265966748,0.9978669711343609
image_178_rightcam,0.1554785580936257,8.7810680185400436,-0.3043482388914261,-3.3866187114853417,3.4091389970805164,10.1202075938226130,0.9826991577711584,0.1719489107515741,-0.0688181473682879,-0.1754029874649621,0.9833393437059079,-0.0477234440123587,0.0594655976529498,0.0589686968770857,0.9964870975002115
image_179_leftcam,-0.7269911962994596,8.1762155826150948,-0.3434117974891439,-2.8489707079700528,1.1594473997358172,10.8721941676253730,0.9818492963974643,0.1873980578408417,-0.0292220307522461,-0.1885802542543589,0.9810262730020825,-0.0449993264950169,0.0202347935291161,0.0496932550465795,0.9985595292889201
image_179_rightcam,0.1257219779218360,9.4531971834697401,-0.3041737019918978,-2.7120027971959928,0.6809937332725493,8.3471239534688433,0.9893368415448369,0.1444510086637387,-0.0186150492375094,-0.1451597517731981,0.9883802134626921,-0.0450910201768248,0.0118853029927687,0.0473123634103371,0.9988094311936079
image_180_leftcam,-0.7668159476332240,8.8871520775016695,-0.3327360094429391,-3.6049455458812569,0.5266637552229622,10.2536533266396380,0.9839877779203643,0.1770853450190092,-0.0202196311252814,-0.1779987699795052,0.9821851350975163,-0.0602395076279429,0.0091918871363369,0.0628740087235758,0.9979791421857978
image_180_rightcam,0.2697416898756802,9.8836781534555360,-0.2036423548188834,-2.2679325854740857,0.1618710199868411,7.0326583511160630,0.9924725646000467,0.1222282088263934,-0.0076467956228574,-0.1224345820535456,0.9917128063818422,-0.0389292020933465,0.0028251785040618,0.0395723972655505,0.9992127119593095
image_181_leftcam,-0.5813004413882704,9.4539485544638140,-0.2507150758887605,-2.3472732192932755,-1.3339424540167917,8.5030830113195250,0.9887398811705750,0.1486815261490023,0.0169484856196949,-0.1478225568749716,0.9880370962406064,-0.0439452856558775,-0.0232795846557288,0.0409450880379375,0.9988901644844755
image_181_rightcam,0.2729511415779650,10.6281927678801440,-0.1312047383284323,-3.8205543605611267,-0.1324443940656994,7.4679057953489352,0.9915151709525225,0.1298346899620336,-0.0063733078893939,-0.1299704671404314,0.9892942806598535,-0.0663664367357571,-0.0023115886936102,0.0666316706691782,0.9977749631162060
image_182_leftcam,-0.5376070414791060,9.9892499351072583,-0.1969432311073630,-2.6829011618219294,-1.6895673039247865,7.7365372348443140,0.9904667585539315,0.1358380929385372,0.0228825852230370,-0.1345595773612870,0.9896256341065591,-0.0503470402262421,-0.0294842388407778,0.0467879987391248,0.9984696103707753
image_182_rightcam,0.1861273803877450,11.4964131168312720,-0.1518845575116903,-6.7758052990782485,-2.8302542146726086,7.7460422461398295,0.9896665440268568,0.1396136750962226,0.0326826155633877,-0.1346180778824227,0.9831691528807014,-0.1235167597174002,-0.0493771682175048,0.1178407338316018,0.9918041423128107
image_183_leftcam,-0.5345701067066536,10.7693601319544450,-0.1366593401699574,-4.8363330337770227,-2.2907124960700620,7.9983840618765765,0.9894806545333943,0.1419868223603033,0.0277087816438974,-0.1390339792570943,0.9862773276127218,-0.0890313745207041,-0.0399698250697125,0.0842423605624373,0.9956433285925062
image_183_rightcam,0.1581834037227886,12.1002498590767280,-0.1917957465267522,-5.5809198397242801,-4.1000068917465162,7.5921230616765092,0.9886969225325484,0.1383861370642818,0.0576859813394396,-0.1317819929755853,0.9856164445882001,-0.1058004276205829,-0.0714975643085213,0.0970025836034342,0.9927127465043489
image_184_leftcam,-0.6607333959660093,11.5893833872734240,-0.2541637102189715,-6.8347386707882274,-5.6849968171349143,8.3930972925276457,0.9844241453864586,0.1565889371570750,0.0799312625957970,-0.1452459280815002,0.9805388580166953,-0.1320877295401008,-0.0990591861256910,0.1184206598500990,0.9880100328259744
image_184_rightcam,0.0877862712809951,12.8135638401214730,-0.2476672429355979,-5.2632549951065624,-4.1582761724082271,8.9855428702645597,0.9851276336188259,0.1620967549046597,0.0569928726241365,-0.1557740916429533,0.9825243655250593,-0.1018837745786478,-0.0725119152511169,0.0914905087916695,0.9931623779360836
image_185_leftcam,-0.6556510604729378,12.2385734702607270,-0.2779499281173058,-5.7681302090514945,-5.9718683798758407,8.4531665751572351,0.9837684057992231,0.1565993851214127,0.0876148179867476,-0.1462031830517443,0.9825910316024911,-0.1146276313978906,-0.1040401509840964,0.0999574769286821,0.9895373412808930
image_185_rightcam,0.0835092007162382,13.3460217200070620,-0.2418941797601135,-4.6635872436457717,-3.0449266335290766,9.9405787845262026,0.9835966984412214,0.1763092291680269,0.0381128656191737,-0.1723830282981103,0.9809807275175060,-0.0892238969895261,-0.0531189831444647,0.0811903193084053,0.9952821236615763
image_186_leftcam,-0.6736063869336778,12.8494877412581690,-0.2962296520332419,-5.0690239216285384,-5.7180082491280313,9.9204412546494929,0.9801466260691125,0.1802782341863847,0.0825369595028455,-0.1714233284598519,0.9796787776681616,-0.1041322958853905,-0.0996324940221866,0.0879161581579622,0.9911327435160557
image_186_rightcam,-0.0458876616711354,14.0762041195370880,-0.2731355062804563,-4.9279905332220721,-4.5136544220083437,11.9637136356032890,0.9752450510514237,0.2131393972038666,0.0588955665502801,-0.2066492777237061,0.9732614559280968,-0.1002906497186669,-0.0786966734746565,0.0856372335161179,0.9932135207596247
image_187_leftcam,-0.7814151086850997,13.4300547991961370,-0.3226433612837164,-4.9231712930082390,-4.9746414971303521,11.2772730492015330,0.9769982088587328,0.2021338522556732,0.0679441363114543,-0.1948205284634655,0.9756189008578691,-0.1010580129336606,-0.0867148290435028,0.0854965850848178,0.9925577425836698
image_187_rightcam,-0.2586232532671410,13.6955962793445030,-0.7262799449899681,3.6528072696185401,-5.6059590184179386,10.0814591903709340,0.9798509686368102,0.1685649714280759,0.1071351000790914,-0.1742109212431100,0.9836491128791484,0.0456615555110790,-0.0976864073509306,-0.0634056238792456,0.9931953950151763
image_188_leftcam,-0.8262925093188559,14.0298662022579790,-0.3858894631715173,-4.7305772415469596,-7.1139058192950078,12.5324257352774800,0.9686586897515339,0.2262228932087223,0.1025843329028214,-0.2153216754986618,0.9706318311447676,-0.1072866460888972,-0.1238423143731205,0.0818355115877595,0.9889216501896797
image_188_rightcam,-0.3277174703609753,14.4665759322216550,-0.6641606763494167,12.3042139015747940,-0.3262105527294943,10.5599127852945960,0.9830478776981253,0.1778612771665502,0.0445223116863387,-0.1832606208410780,0.9607050909417072,0.2084736748072258,-0.0056934174407418,-0.2130987900560908,0.9770140688211587
image_189_leftcam,-1.0155681937028045,13.7491299037854000,-0.8722284219898293,6.8457615857442011,-5.6343396550143137,10.4230881638626180,0.9787471064435582,0.1681160848793843,0.1174354445352420,-0.1800414245079534,0.9786041127392957,0.0995945580384952,-0.0981793618308308,-0.1186211302195519,0.9880738031017355
image_189_rightcam,-0.5139033926754851,15.4883040835456550,-0.5842700500086077,19.1756241132773760,-0.2535702331946887,9.8623379698469247,0.9852124784788607,0.1603459956264338,0.0603782571469895,-0.1712798474083841,0.9308072423383982,0.3228948613436687,-0.0044256210073782,-0.3284616253034045,0.9445069478737280
image_190_leftcam,-1.1288069079569869,14.5797953035755580,-0.7561950811938623,14.6220770228078670,-1.4943968986301817,10.6472693950675640,0.9824489894461652,0.1723079902450340,0.0714418619153080,-0.1846993747436692,0.9521692220266558,0.2434335917544059,-0.0260791891267029,-0.2523563534426473,0.9672828680234253
image_190_rightcam,-0.3304703716616619,15.9087985915077500,-0.5040989590426266,27.2481898400872070,-0.5267792122872375,9.7737281681795221,0.9854441896723154,0.1467716154471187,0.0857778639283875,-0.1697504674638613,0.8768426367897396,0.4498130379428962,-0.0091939021571038,-0.4578264771795749,0.8889940320139758
image_191_leftcam,-1.2174562846011123,15.5710649649218950,-0.6352998076166720,22.1800764379480030,-2.4591907831461670,9.7735592526127792,0.9845787443644645,0.1412298099231001,0.1032416434137871,-0.1695983989445790,0.9153120128119237,0.3652948155635672,-0.0429077990711478,-0.3771711282578111,0.9251491019222793
image_191_rightcam,-0.1351806893151316,16.0004686011018540,-0.5067078089687009,28.0701883716402810,0.6539896262971205,13.3743328114282270,0.9728162228966160,0.2093285182508247,0.0990462917835697,-0.2312970309280183,0.8571991866065236,0.4601208949450110,0.0114140244018141,-0.4705221843101858,0.8823143397445870
image_192_leftcam,-1.0015806309959912,15.8408060117301750,-0.5281317406902205,28.2012672348530450,-1.5939562166467240,11.2778537919190890,0.9803108497787636,0.1594606357636921,0.1164600508667146,-0.1954914245141646,0.8668462676598359,0.4586509033956382,-0.0278161957762259,-0.4723873981025020,0.8809519881165415
image_192_rightcam,-0.1045161982353983,16.1832399433397040,-0.5642976681508426,25.0444433887367420,-0.4528658957234284,17.8369769877160320,0.9519021728624861,0.2743253195367931,0.1364839637492767,-0.3063001491504886,0.8634558612917094,0.4007794832964643,-0.0079039186525446,-0.4233079194416625,0.9059513968243028
image_193_leftcam,-0.9463458424277333,15.9039172778114660,-0.6127739758575064,27.0705278665550430,-1.4365925337029577,15.3953264884005580,0.9638140226440000,0.2253937044958896,0.1423383564904802,-0.2653940327714099,0.8615240756523247,0.4328305377867134,-0.0250706426746365,-0.4549438921944410,0.8901671291565725
image_193_rightcam,-0.1612044953264183,16.3190187130184760,-0.6452879273008668,18.5991523117444860,-3.0406410723741559,21.6465152501341120,0.9281687648866452,0.3338887471058684,0.1643808031519290,-0.3683599422224489,0.8871744105895525,0.2779073913391907,-0.0530442914428473,-0.3184962633236903,0.9464388165085861
image_194_leftcam,-0.8345863012543582,15.9584892762722070,-0.6593756430313292,23.6140670529331870,-2.8549266737578383,19.6094585633235320,0.9408328952978964,0.2887104799564929,0.1774252571892441,-0.3351905436815265,0.8698188255235951,0.3620255656597144,-0.0498072540084330,-0.4000768295315855,0.9151271867451509
image_194_rightcam,-0.3527003821023001,16.6131839397964320,-0.6435350772802320,13.3882473152663320,-5.7413542833258031,23.8171503143553700,0.9102496591439597,0.3716537424119601,0.1825350754772613,-0.4017934443141459,0.8993305320904188,0.1725300616012754,-0.1000379234814500,-0.2303868264487990,0.9679433475490035
image_195_leftcam,-0.9769456825549727,16.1487963144050110,-0.7835447765625202,17.2960744254918740,-5.9050077543369603,23.3366903506190830,0.9133208101215535,0.3501360649936504,0.2079659438217503,-0.3940316121568288,0.8887898451469948,0.2340762691617237,-0.1028794752125013,-0.2957318838988178,0.9497149395611594
