19.401376,61.082221,-25.248439
20.845113,61.798948,-25.668791
19.494777,61.667438,-25.506365
20.832457,62.421912,-25.776202
19.607002,62.230132,-25.803553
20.829257,63.470635,-25.877613
19.606414,63.000774,-25.903919
20.723807,64.586895,-26.073436
19.561608,64.191766,-26.126818
20.589303,65.778627,-26.140146
19.422558,65.348385,-26.217852
20.331131,67.051495,-26.227266
19.229088,66.445203,-26.144419
20.377413,68.085961,-26.325942
19.095250,67.579964,-26.111409
20.422838,69.246355,-26.706392
19.138915,68.607905,-26.245231
20.555690,70.777591,-27.323166
19.173223,69.862511,-26.708599
20.949066,72.087767,-27.591030
19.390725,71.384772,-27.308124
21.211717,73.080596,-27.765014
19.732492,72.509893,-27.521505
21.504064,74.176443,-27.894723
20.000686,73.640073,-27.679735
21.837775,75.528239,-28.069416
20.307216,74.777755,-27.823423
22.219941,77.210176,-28.395968
20.623015,76.190878,-28.061385
22.593971,78.765318,-28.754382
21.008628,77.891016,-28.485324
22.850468,80.410316,-29.079052
21.320963,79.485406,-28.912443
23.218995,81.844918,-29.333577
21.525125,81.007293,-29.159083
23.591018,83.278256,-29.601569
21.896806,82.465865,-29.438128
23.830293,84.731209,-29.837495
22.291852,83.913278,-29.698747
23.983417,86.312340,-29.965158
22.496139,85.428583,-29.852923
24.190294,88.147775,-30.067083
22.703465,86.984883,-29.851254
24.625764,90.189331,-30.233436
22.999873,88.867511,-29.883723
25.315120,92.114849,-30.483556
23.286443,91.026910,-30.295334
25.763718,93.104347,-30.622238
24.206338,92.549477,-30.347338
26.021706,94.300728,-30.888208
24.483808,93.592227,-30.568979
26.197116,95.726614,-31.172409
24.624751,94.823424,-30.907482
26.604797,97.144943,-31.254620
24.904797,96.220451,-31.149223
26.816105,98.598965,-31.211903
25.288841,97.665570,-31.166247
27.222317,100.234097,-31.181097
25.594188,99.126634,-31.174057
27.464052,102.571880,-31.080683
25.716725,100.958407,-31.263577
27.606171,104.047748,-30.983525
26.099849,103.199354,-31.056977
27.690436,104.912069,-31.083660
26.183273,104.518360,-30.965770
27.694051,106.087283,-31.196029
26.189025,105.290389,-31.064069
27.714798,107.478847,-31.180392
26.238752,106.565418,-31.075867
28.020529,108.921354,-31.050893
26.301188,107.984484,-30.944064
28.274899,109.968013,-30.944264
26.599062,109.231341,-30.804349
28.440612,110.675258,-30.835696
26.810990,110.107835,-30.758445
28.833895,111.661046,-30.662531
26.976993,110.855253,-30.675325
28.991027,111.795344,-30.426816
27.505236,111.801526,-30.559101
28.862226,111.958944,-30.152033
27.410535,111.801856,-30.520191
28.812615,113.174775,-29.783861
27.351846,112.304822,-30.136280
28.869833,113.804055,-29.383124
27.390726,113.491452,-29.745577
28.774346,114.039522,-29.144868
27.335058,113.900797,-29.444021
28.536746,114.615852,-29.148653
27.244592,114.162139,-29.223049
28.281872,115.274687,-29.186743
26.962047,114.787936,-29.251284
27.911852,116.370308,-29.210176
26.716905,115.423815,-29.202627
27.537627,117.596814,-29.120358
26.293868,116.567026,-29.125967
27.220607,118.657506,-28.903592
25.957395,117.828510,-29.027341
26.804266,119.425546,-28.709480
25.630135,118.609998,-28.759521
26.567899,119.949873,-28.661930
25.182929,119.472557,-28.620220
26.370595,120.308994,-28.665642
24.993684,119.905474,-28.635332
26.140462,120.904360,-28.590981
24.775336,120.334188,-28.622509
26.041053,121.424298,-28.437881
24.589552,120.906827,-28.526840
25.944390,121.856617,-28.329480
24.522121,121.416911,-28.424124
25.393604,123.016413,-28.417770
24.270649,122.069184,-28.400546
25.069420,123.622735,-28.373056
23.918062,123.025853,-28.357965
24.719166,124.382205,-28.416299
23.465183,123.684001,-28.402466
24.365860,124.505706,-28.671017
23.198308,124.234881,-28.442390
24.047037,125.411328,-28.587725
22.781674,124.663102,-28.565096
23.994708,125.775358,-28.465250
22.603439,125.367914,-28.395569
23.850758,126.544127,-28.264916
22.550182,125.702940,-28.287145
23.805967,126.768155,-28.146226
22.334871,126.526278,-28.259636
23.589064,127.201376,-27.880646
22.329028,126.788160,-28.198070
23.196645,128.390713,-27.707671
22.022110,127.524792,-28.014130
22.797307,128.864258,-27.363962
21.620003,128.665264,-27.854491
22.311411,129.431804,-27.157836
21.204810,129.022709,-27.399278
21.864111,130.467947,-27.096221
21.864111,130.467947,-27.096221
22.100350,131.351318,-27.005799
21.478674,130.953106,-27.022199
21.800148,131.885101,-27.067966
21.153809,131.390938,-27.052707
21.456073,133.422008,-27.147245
20.820109,132.250647,-27.096335
21.496657,133.899977,-26.993345
20.618189,133.386943,-27.064436
21.479544,134.448125,-26.881851
20.618154,133.900439,-26.969068
21.425777,134.846308,-26.755827
20.608035,134.504927,-26.881425
21.241620,135.661073,-26.653191
20.531255,134.891892,-26.743781
21.131462,136.844750,-26.568044
20.344688,135.871000,-26.636802
21.061504,137.495754,-26.678790
20.245976,136.966757,-26.685688
20.982212,137.928891,-26.644969
20.217553,137.510245,-26.812328
20.866990,138.458968,-26.615340
20.123346,138.047549,-26.743006
20.620745,138.951762,-26.680173
19.942353,138.606591,-26.735096
20.313455,139.733808,-26.791695
19.688471,139.240625,-26.761121
20.247126,140.315108,-26.864496
19.503473,139.873664,-26.779092
20.046719,141.687958,-27.112228
19.289882,140.614079,-26.924065
20.083624,142.783031,-27.283848
19.236841,141.919762,-27.120876
20.339082,143.805041,-27.314676
19.326084,142.995288,-27.267333
20.480803,144.252277,-27.318551
19.500968,143.847068,-27.358477
20.573399,144.803041,-27.237359
19.641451,144.288510,-27.363532
20.624939,145.290888,-27.128135
19.919413,144.848272,-27.179552
20.479782,146.349271,-27.152163
19.702905,145.624923,-27.207955
20.510826,147.156114,-27.170518
19.643430,146.713131,-27.238647
20.658022,147.871818,-27.183901
19.743302,147.313543,-27.204449
20.591887,148.672805,-27.326522
19.824191,148.062385,-27.220343
20.619124,149.368596,-27.470696
19.686578,148.696609,-27.447387
20.825125,150.298215,-27.432201
19.895928,149.569522,-27.470369
20.878081,151.215592,-27.429144
20.142198,150.453680,-27.366230
20.762032,152.274007,-27.481168
20.080538,151.309064,-27.422545
20.955806,152.896474,-27.372562
20.073336,152.291622,-27.411626
20.926050,153.568603,-27.372388
20.033512,153.002558,-27.400950
21.070069,153.999084,-27.271856
20.219027,153.569355,-27.318929
21.073279,154.743599,-27.199419
20.262720,154.104656,-27.265157
20.986455,155.611819,-27.220099
20.265757,154.884766,-27.204873
20.958511,156.215656,-27.260010
20.139594,155.704790,-27.322378
20.888114,156.928970,-27.315881
20.144676,156.353980,-27.346164
20.883837,157.461428,-27.310108
20.126721,156.964894,-27.364444
20.754440,158.191610,-27.341350
20.018912,157.545461,-27.390857
20.541704,157.811002,-27.794494
19.974035,158.145272,-27.454104
20.472610,158.581982,-27.732375
19.784759,157.864536,-27.940443
20.286424,159.603710,-27.652484
19.671521,158.695201,-27.824409
20.469857,160.024205,-27.572313
19.582871,159.686471,-27.703514
20.665147,160.115875,-27.574922
19.798747,159.956212,-27.596346
20.695811,160.298646,-27.632512
19.853982,160.019323,-27.680988
20.639123,160.434425,-27.713502
19.965741,160.073895,-27.727590
20.447627,160.728590,-27.711749
19.823382,160.264202,-27.851759
20.252981,161.024812,-27.598520
19.608574,160.590256,-27.852579
20.060287,161.316263,-27.368030
19.409703,160.866577,-27.710890
19.708118,161.502501,-27.245777
19.201664,161.098827,-27.435951
19.346995,161.802445,-27.082304
18.856902,161.254383,-27.253022
19.102611,162.271830,-26.865976
18.580695,161.536889,-27.038336
18.710033,162.795333,-26.714914
18.307769,161.949731,-26.866042
18.640516,163.034411,-26.614464
18.059840,162.427007,-26.699303
18.396003,163.346588,-26.618366
17.922090,162.641454,-26.634877
18.237330,163.730107,-26.514577
17.704696,163.012350,-26.646501
18.004051,164.138636,-26.317159
17.538869,163.406271,-26.543241
17.748065,164.680757,-26.074069
17.285994,163.802221,-26.360170
17.332397,164.954931,-26.059820
17.024674,164.336286,-26.165735
16.925175,165.145955,-26.061119
16.588501,164.641579,-26.201996
16.754295,165.410848,-25.958442
16.248668,164.814461,-26.138718
16.458752,165.565552,-25.982175
16.081405,165.022978,-26.028682
16.081451,165.838550,-25.936583
15.761123,165.155233,-26.055289
15.907983,166.280955,-25.688216
15.455738,165.400979,-25.963790
15.516887,166.534522,-25.617817
15.294939,165.805579,-25.694799
15.006368,166.917759,-25.595614
14.865342,166.048073,-25.689836
14.887871,167.217246,-25.488090
14.504333,166.441658,-25.621460
14.511222,167.586849,-25.517304
14.238460,166.750600,-25.564816
14.311152,167.932286,-25.488334
13.863510,167.183403,-25.599120
14.064157,168.336285,-25.357960
13.653679,167.522562,-25.580658
13.683691,168.895581,-25.254148
13.398938,167.942061,-25.446964
13.394198,169.204215,-25.227717
12.954492,168.526788,-25.421491
13.186606,169.517612,-25.221263
12.692050,168.867262,-25.426594
12.773046,169.901423,-25.240863
12.458814,169.207544,-25.397912
12.541850,170.311301,-25.033561
12.054711,169.602704,-25.359785
12.474856,170.833732,-24.745351
11.826854,170.018478,-25.091345
12.146960,171.284370,-24.695138
11.740868,170.524990,-24.789150
11.797495,172.236115,-24.683178
11.797495,172.236115,-24.683178
13.620852,173.810316,-24.277187
12.007231,172.986002,-24.469218
13.198977,174.252759,-24.374563
12.665754,174.220681,-24.298164
13.338004,174.942092,-24.323760
12.260904,174.684856,-24.492182
13.794624,175.803199,-24.151945
12.414902,175.397619,-24.394727
14.334004,176.732888,-23.966224
12.829699,176.227620,-24.206214
14.993255,177.475015,-23.765440
13.395576,177.097346,-23.988336
15.468896,178.067706,-23.630183
14.017148,177.876922,-23.861107
15.830021,178.575650,-23.455428
14.507684,178.422198,-23.763975
16.169527,179.253919,-23.129154
14.843424,179.041204,-23.647209
16.427174,179.953716,-22.779620
15.162615,179.590933,-23.370676
16.826351,180.610006,-22.455462
15.474585,180.389944,-22.957469
17.158008,181.562408,-22.226382
15.819624,181.152913,-22.606734
17.577932,182.348161,-21.957785
16.194786,182.016311,-22.372368
17.904990,183.484702,-21.617855
16.645741,182.775328,-22.035798
18.515927,183.969780,-21.342113
17.012544,183.793344,-21.700850
18.966541,184.508179,-21.167779
17.559638,184.267382,-21.423102
19.188469,185.578443,-21.073065
17.918030,184.867419,-21.204219
19.617552,186.777761,-20.812210
18.229198,185.977598,-21.019030
20.009164,187.595576,-20.506096
18.678601,187.087764,-20.760615
20.346722,188.066539,-20.294429
19.037220,187.928281,-20.469080
20.587030,188.684152,-20.123130
19.381996,188.435277,-20.295783
20.830144,189.330702,-19.980894
19.617940,189.024432,-20.165666
20.977477,190.294187,-19.824648
19.849250,189.643270,-20.040005
21.307841,190.660526,-19.678009
20.025164,190.565742,-19.981981
21.618090,190.953093,-19.433611
20.391689,190.876999,-19.935968
21.741076,191.596876,-19.048607
20.699135,191.169405,-19.679048
21.735936,191.949937,-18.730489
20.788458,191.864892,-19.255687
21.584514,192.356556,-18.589359
20.761436,192.171353,-18.952067
21.494742,192.753650,-18.444609
20.628390,192.556864,-18.731022
21.436597,193.310949,-18.295516
20.526477,192.939574,-18.524263
21.305143,193.787619,-18.299593
20.478318,193.478088,-18.290186
21.459211,194.224794,-18.106420
20.375974,193.983834,-18.282309
21.429198,194.610231,-17.969522
20.489773,194.344727,-18.061507
21.542884,195.089501,-17.737034
20.444398,194.758700,-17.908268
21.716645,195.456610,-17.524945
20.621769,195.219649,-17.667064
21.799241,195.829929,-17.559590
20.769741,195.609702,-17.555448
21.995594,196.070052,-17.681888
20.876884,195.957637,-17.700838
22.247544,196.457078,-17.689701
21.103948,196.284119,-17.815929
22.327472,196.619996,-17.766937
21.287747,196.543319,-17.876913
22.449873,196.822746,-17.702292
21.359333,196.709840,-17.947229
22.554806,197.446767,-17.531114
21.514806,196.941810,-17.800436
22.706737,198.037727,-17.351461
21.613457,197.570309,-17.609735
22.845629,198.880054,-17.038160
21.757881,198.138573,-17.418818
22.850964,199.318306,-16.986110
21.925817,198.916497,-17.092279
22.935506,199.724961,-17.053489
21.929340,199.335163,-17.094591
23.131916,199.924239,-17.102121
22.038201,199.795953,-17.262231
23.116070,200.590463,-17.001919
22.265730,200.146439,-17.503102
23.134573,201.456257,-16.730324
22.272755,200.905091,-17.165153
23.248431,202.029740,-16.613641
22.292820,201.731188,-16.903939
23.371731,202.503429,-16.558136
22.391761,202.279929,-16.798136
23.317294,202.983006,-16.733939
22.476037,202.725316,-16.750717
23.493925,204.025585,-16.178133
22.395397,203.152081,-16.738652
23.701894,204.847710,-15.958722
22.615197,204.080411,-16.199764
23.952602,205.592647,-15.767600
22.825590,204.880786,-16.022099
24.246812,206.164383,-15.643435
23.079152,205.612881,-15.920016
24.440666,207.001148,-15.335066
23.363997,206.255386,-15.799047
24.582647,207.938544,-14.967573
23.559124,207.097360,-15.491212
24.737990,209.085236,-14.445582
23.704884,208.075287,-15.084404
24.889588,209.809373,-14.115112
23.864998,209.161381,-14.564793
24.902231,210.570412,-13.823859
23.987963,209.883193,-14.213956
24.929326,211.502495,-13.447414
23.964197,210.673128,-13.855070
25.083513,212.585947,-13.013004
24.030091,211.589777,-13.407198
25.370162,213.455903,-12.711927
24.193356,212.639069,-13.018321
25.564439,214.149426,-12.629374
24.498372,213.514453,-12.746980
25.747659,214.992019,-12.433200
24.708439,214.219295,-12.675184
25.899027,215.896761,-12.093408
24.878049,215.060824,-12.471846
26.042448,216.600935,-11.698361
25.045737,215.930834,-12.131548
26.123456,217.325949,-11.294177
25.178322,216.595334,-11.760465
26.245335,218.115979,-10.994361
25.268415,217.349436,-11.342904
26.384154,218.800436,-10.875260
25.414009,218.124487,-11.108557
26.471158,219.695101,-10.676475
25.541114,218.803841,-11.025462
26.492602,220.573190,-10.404458
25.635398,219.736685,-10.807195
26.440872,221.369888,-10.094999
25.654346,220.602244,-10.528493
26.342241,222.103722,-9.796711
25.609639,221.349583,-10.231798
26.237328,222.824808,-9.503011
25.526418,222.050026,-9.944039
26.187280,223.427017,-9.262543
